in:Angle,in:North_shade_depth,in:East_shade_depth,in:South_shade_depth,in:West_shade_depth,in:shade_count,out:cooling load intensity,out:heating load intensity,img
0,.4,.2,.3,.2,4,42.130057577,4.44930173,Angle0_North_shade_depth.4_East_shade_depth.2_South_shade_depth.3_West_shade_depth.2_shade_count4.png
25,.4,.2,.3,.2,4,41.271784985,4.668650097,Angle25_North_shade_depth.4_East_shade_depth.2_South_shade_depth.3_West_shade_depth.2_shade_count4.png
45,.4,.2,.3,.2,4,40.904768708,4.736663913,Angle45_North_shade_depth.4_East_shade_depth.2_South_shade_depth.3_West_shade_depth.2_shade_count4.png
65,.4,.2,.3,.2,4,40.845896014,4.754479113,Angle65_North_shade_depth.4_East_shade_depth.2_South_shade_depth.3_West_shade_depth.2_shade_count4.png
0,.1,.3,.3,.2,4,42.051942247,4.474269899,Angle0_North_shade_depth.1_East_shade_depth.3_South_shade_depth.3_West_shade_depth.2_shade_count4.png
25,.1,.3,.3,.2,4,41.27511727,4.692025192,Angle25_North_shade_depth.1_East_shade_depth.3_South_shade_depth.3_West_shade_depth.2_shade_count4.png
45,.1,.3,.3,.2,4,40.949657172,4.756325162,Angle45_North_shade_depth.1_East_shade_depth.3_South_shade_depth.3_West_shade_depth.2_shade_count4.png
65,.1,.3,.3,.2,4,40.863900964,4.779759522,Angle65_North_shade_depth.1_East_shade_depth.3_South_shade_depth.3_West_shade_depth.2_shade_count4.png
0,.2,.3,.3,.2,4,41.994689544,4.476698382,Angle0_North_shade_depth.2_East_shade_depth.3_South_shade_depth.3_West_shade_depth.2_shade_count4.png
25,.2,.3,.3,.2,4,41.179690501,4.698284902,Angle25_North_shade_depth.2_East_shade_depth.3_South_shade_depth.3_West_shade_depth.2_shade_count4.png
45,.2,.3,.3,.2,4,40.828306002,4.765188152,Angle45_North_shade_depth.2_East_shade_depth.3_South_shade_depth.3_West_shade_depth.2_shade_count4.png
65,.2,.3,.3,.2,4,40.722892241,4.790373082,Angle65_North_shade_depth.2_East_shade_depth.3_South_shade_depth.3_West_shade_depth.2_shade_count4.png
0,.3,.3,.3,.2,4,41.959410687,4.478563125,Angle0_North_shade_depth.3_East_shade_depth.3_South_shade_depth.3_West_shade_depth.2_shade_count4.png
25,.3,.3,.3,.2,4,41.112310305,4.703664099,Angle25_North_shade_depth.3_East_shade_depth.3_South_shade_depth.3_West_shade_depth.2_shade_count4.png
45,.3,.3,.3,.2,4,40.744173225,4.772828753,Angle45_North_shade_depth.3_East_shade_depth.3_South_shade_depth.3_West_shade_depth.2_shade_count4.png
65,.3,.3,.3,.2,4,40.628167237,4.799432485,Angle65_North_shade_depth.3_East_shade_depth.3_South_shade_depth.3_West_shade_depth.2_shade_count4.png
0,.4,.3,.3,.2,4,41.931180238,4.480149305,Angle0_North_shade_depth.4_East_shade_depth.3_South_shade_depth.3_West_shade_depth.2_shade_count4.png
25,.4,.3,.3,.2,4,41.062545116,4.70818616,Angle25_North_shade_depth.4_East_shade_depth.3_South_shade_depth.3_West_shade_depth.2_shade_count4.png
45,.4,.3,.3,.2,4,40.702288654,4.777026899,Angle45_North_shade_depth.4_East_shade_depth.3_South_shade_depth.3_West_shade_depth.2_shade_count4.png
65,.4,.3,.3,.2,4,40.617107105,4.799998863,Angle65_North_shade_depth.4_East_shade_depth.3_South_shade_depth.3_West_shade_depth.2_shade_count4.png
0,.1,.4,.3,.2,4,41.939983245,4.492698016,Angle0_North_shade_depth.1_East_shade_depth.4_South_shade_depth.3_West_shade_depth.2_shade_count4.png
25,.1,.4,.3,.2,4,41.184943712,4.710352413,Angle25_North_shade_depth.1_East_shade_depth.4_South_shade_depth.3_West_shade_depth.2_shade_count4.png
45,.1,.4,.3,.2,4,40.89381656,4.765951125,Angle45_North_shade_depth.1_East_shade_depth.4_South_shade_depth.3_West_shade_depth.2_shade_count4.png
65,.1,.4,.3,.2,4,40.844415998,4.781821906,Angle65_North_shade_depth.1_East_shade_depth.4_South_shade_depth.3_West_shade_depth.2_shade_count4.png
0,.2,.4,.3,.2,4,41.882554964,4.495152367,Angle0_North_shade_depth.2_East_shade_depth.4_South_shade_depth.3_West_shade_depth.2_shade_count4.png
25,.2,.4,.3,.2,4,41.089379892,4.716677473,Angle25_North_shade_depth.2_East_shade_depth.4_South_shade_depth.3_West_shade_depth.2_shade_count4.png
45,.2,.4,.3,.2,4,40.772400885,4.774862475,Angle45_North_shade_depth.2_East_shade_depth.4_South_shade_depth.3_West_shade_depth.2_shade_count4.png
65,.2,.4,.3,.2,4,40.703387186,4.79246872,Angle65_North_shade_depth.2_East_shade_depth.4_South_shade_depth.3_West_shade_depth.2_shade_count4.png
0,.3,.4,.3,.2,4,41.847197822,4.497041034,Angle0_North_shade_depth.3_East_shade_depth.4_South_shade_depth.3_West_shade_depth.2_shade_count4.png
25,.3,.4,.3,.2,4,41.021903416,4.722105323,Angle25_North_shade_depth.3_East_shade_depth.4_South_shade_depth.3_West_shade_depth.2_shade_count4.png
45,.3,.4,.3,.2,4,40.688219563,4.782548483,Angle45_North_shade_depth.3_East_shade_depth.4_South_shade_depth.3_West_shade_depth.2_shade_count4.png
65,.3,.4,.3,.2,4,40.608637717,4.801538402,Angle65_North_shade_depth.3_East_shade_depth.4_South_shade_depth.3_West_shade_depth.2_shade_count4.png
0,.4,.4,.3,.2,4,41.818838291,4.498654576,Angle0_North_shade_depth.4_East_shade_depth.4_South_shade_depth.3_West_shade_depth.2_shade_count4.png
25,.4,.4,.3,.2,4,40.972103062,4.726669463,Angle25_North_shade_depth.4_East_shade_depth.4_South_shade_depth.3_West_shade_depth.2_shade_count4.png
45,.4,.4,.3,.2,4,40.646310576,4.786764096,Angle45_North_shade_depth.4_East_shade_depth.4_South_shade_depth.3_West_shade_depth.2_shade_count4.png
65,.4,.4,.3,.2,4,40.597576806,4.802104038,Angle65_North_shade_depth.4_East_shade_depth.4_South_shade_depth.3_West_shade_depth.2_shade_count4.png
0,.1,.1,.4,.2,4,42.533676711,4.482027774,Angle0_North_shade_depth.1_East_shade_depth.1_South_shade_depth.4_West_shade_depth.2_shade_count4.png
25,.1,.1,.4,.2,4,41.85550631,4.609223515,Angle25_North_shade_depth.1_East_shade_depth.1_South_shade_depth.4_West_shade_depth.2_shade_count4.png
45,.1,.1,.4,.2,4,41.590589659,4.650802563,Angle45_North_shade_depth.1_East_shade_depth.1_South_shade_depth.4_West_shade_depth.2_shade_count4.png
65,.1,.1,.4,.2,4,41.61613884,4.658369797,Angle65_North_shade_depth.1_East_shade_depth.1_South_shade_depth.4_West_shade_depth.2_shade_count4.png
0,.2,.1,.4,.2,4,42.476945964,4.484207967,Angle0_North_shade_depth.2_East_shade_depth.1_South_shade_depth.4_West_shade_depth.2_shade_count4.png
25,.2,.1,.4,.2,4,41.761065847,4.615015044,Angle25_North_shade_depth.2_East_shade_depth.1_South_shade_depth.4_West_shade_depth.2_shade_count4.png
45,.2,.1,.4,.2,4,41.470495543,4.659020936,Angle45_North_shade_depth.2_East_shade_depth.1_South_shade_depth.4_West_shade_depth.2_shade_count4.png
65,.2,.1,.4,.2,4,41.476653527,4.668166824,Angle65_North_shade_depth.2_East_shade_depth.1_South_shade_depth.4_West_shade_depth.2_shade_count4.png
0,.3,.1,.4,.2,4,42.44200445,4.485904287,Angle0_North_shade_depth.3_East_shade_depth.1_South_shade_depth.4_West_shade_depth.2_shade_count4.png
25,.3,.1,.4,.2,4,41.694316935,4.620053936,Angle25_North_shade_depth.3_East_shade_depth.1_South_shade_depth.4_West_shade_depth.2_shade_count4.png
45,.3,.1,.4,.2,4,41.386957377,4.666204755,Angle45_North_shade_depth.3_East_shade_depth.1_South_shade_depth.4_West_shade_depth.2_shade_count4.png
65,.3,.1,.4,.2,4,41.382790868,4.676650995,Angle65_North_shade_depth.3_East_shade_depth.1_South_shade_depth.4_West_shade_depth.2_shade_count4.png
0,.4,.1,.4,.2,4,42.414063861,4.487365734,Angle0_North_shade_depth.4_East_shade_depth.1_South_shade_depth.4_West_shade_depth.2_shade_count4.png
25,.4,.1,.4,.2,4,41.644841726,4.624322717,Angle25_North_shade_depth.4_East_shade_depth.1_South_shade_depth.4_West_shade_depth.2_shade_count4.png
45,.4,.1,.4,.2,4,41.345396389,4.670193513,Angle45_North_shade_depth.4_East_shade_depth.1_South_shade_depth.4_West_shade_depth.2_shade_count4.png
65,.4,.1,.4,.2,4,41.37181799,4.677169811,Angle65_North_shade_depth.4_East_shade_depth.1_South_shade_depth.4_West_shade_depth.2_shade_count4.png
0,.1,.2,.4,.2,4,42.196706087,4.522697577,Angle0_North_shade_depth.1_East_shade_depth.2_South_shade_depth.4_West_shade_depth.2_shade_count4.png
25,.1,.2,.4,.2,4,41.421904274,4.67159041,Angle25_North_shade_depth.1_East_shade_depth.2_South_shade_depth.4_West_shade_depth.2_shade_count4.png
45,.1,.2,.4,.2,4,41.098074303,4.725465257,Angle45_North_shade_depth.1_East_shade_depth.2_South_shade_depth.4_West_shade_depth.2_shade_count4.png
65,.1,.2,.4,.2,4,41.069470927,4.739324879,Angle65_North_shade_depth.1_East_shade_depth.2_South_shade_depth.4_West_shade_depth.2_shade_count4.png
0,.2,.2,.4,.2,4,42.139638874,4.525034785,Angle0_North_shade_depth.2_East_shade_depth.2_South_shade_depth.4_West_shade_depth.2_shade_count4.png
25,.2,.2,.4,.2,4,41.326796496,4.677696017,Angle25_North_shade_depth.2_East_shade_depth.2_South_shade_depth.4_West_shade_depth.2_shade_count4.png
45,.2,.2,.4,.2,4,40.977158253,4.734120125,Angle45_North_shade_depth.2_East_shade_depth.2_South_shade_depth.4_West_shade_depth.2_shade_count4.png
65,.2,.2,.4,.2,4,40.929003518,4.749706294,Angle65_North_shade_depth.2_East_shade_depth.2_South_shade_depth.4_West_shade_depth.2_shade_count4.png
0,.3,.2,.4,.2,4,42.104490945,4.526846788,Angle0_North_shade_depth.3_East_shade_depth.2_South_shade_depth.4_West_shade_depth.2_shade_count4.png
25,.3,.2,.4,.2,4,41.259620715,4.682959067,Angle25_North_shade_depth.3_East_shade_depth.2_South_shade_depth.4_West_shade_depth.2_shade_count4.png
45,.3,.2,.4,.2,4,40.89321842,4.741622319,Angle45_North_shade_depth.3_East_shade_depth.2_South_shade_depth.4_West_shade_depth.2_shade_count4.png
65,.3,.2,.4,.2,4,40.834563813,4.758563352,Angle65_North_shade_depth.3_East_shade_depth.2_South_shade_depth.4_West_shade_depth.2_shade_count4.png
0,.4,.2,.4,.2,4,42.076374331,4.528391407,Angle0_North_shade_depth.4_East_shade_depth.2_South_shade_depth.4_West_shade_depth.2_shade_count4.png
25,.4,.2,.4,.2,4,41.209967285,4.687390574,Angle25_North_shade_depth.4_East_shade_depth.2_South_shade_depth.4_West_shade_depth.2_shade_count4.png
45,.4,.2,.4,.2,4,40.85141696,4.745751619,Angle45_North_shade_depth.4_East_shade_depth.2_South_shade_depth.4_West_shade_depth.2_shade_count4.png
65,.4,.2,.4,.2,4,40.823531534,4.759110851,Angle65_North_shade_depth.4_East_shade_depth.2_South_shade_depth.4_West_shade_depth.2_shade_count4.png
0,.1,.3,.4,.2,4,41.998292533,4.554093613,Angle0_North_shade_depth.1_East_shade_depth.3_South_shade_depth.4_West_shade_depth.2_shade_count4.png
25,.1,.3,.4,.2,4,41.213286936,4.710933002,Angle25_North_shade_depth.1_East_shade_depth.3_South_shade_depth.4_West_shade_depth.2_shade_count4.png
45,.1,.3,.4,.2,4,40.896252502,4.765526921,Angle45_North_shade_depth.1_East_shade_depth.3_South_shade_depth.4_West_shade_depth.2_shade_count4.png
65,.1,.3,.4,.2,4,40.841529689,4.784445638,Angle65_North_shade_depth.1_East_shade_depth.3_South_shade_depth.4_West_shade_depth.2_shade_count4.png
0,.2,.3,.4,.2,4,41.941040156,4.556520929,Angle0_North_shade_depth.2_East_shade_depth.3_South_shade_depth.4_West_shade_depth.2_shade_count4.png
25,.2,.3,.4,.2,4,41.117860171,4.717195094,Angle25_North_shade_depth.2_East_shade_depth.3_South_shade_depth.4_West_shade_depth.2_shade_count4.png
45,.2,.3,.4,.2,4,40.77490264,4.77438974,Angle45_North_shade_depth.2_East_shade_depth.3_South_shade_depth.4_West_shade_depth.2_shade_count4.png
65,.2,.3,.4,.2,4,40.700520475,4.795070727,Angle65_North_shade_depth.2_East_shade_depth.3_South_shade_depth.4_West_shade_depth.2_shade_count4.png
0,.3,.3,.4,.2,4,41.905761308,4.558380881,Angle0_North_shade_depth.3_East_shade_depth.3_South_shade_depth.4_West_shade_depth.2_shade_count4.png
25,.3,.3,.4,.2,4,41.050479951,4.722574122,Angle25_North_shade_depth.3_East_shade_depth.3_South_shade_depth.4_West_shade_depth.2_shade_count4.png
45,.3,.3,.4,.2,4,40.690768315,4.782031961,Angle45_North_shade_depth.3_East_shade_depth.3_South_shade_depth.4_West_shade_depth.2_shade_count4.png
65,.3,.3,.4,.2,4,40.605795462,4.804130158,Angle65_North_shade_depth.3_East_shade_depth.3_South_shade_depth.4_West_shade_depth.2_shade_count4.png
0,.4,.3,.4,.2,4,41.877530862,4.559967191,Angle0_North_shade_depth.4_East_shade_depth.3_South_shade_depth.4_West_shade_depth.2_shade_count4.png
25,.4,.3,.4,.2,4,41.000714769,4.727095791,Angle25_North_shade_depth.4_East_shade_depth.3_South_shade_depth.4_West_shade_depth.2_shade_count4.png
45,.4,.3,.4,.2,4,40.648883731,4.786227159,Angle45_North_shade_depth.4_East_shade_depth.3_South_shade_depth.4_West_shade_depth.2_shade_count4.png
65,.4,.3,.4,.2,4,40.59473533,4.804696538,Angle65_North_shade_depth.4_East_shade_depth.3_South_shade_depth.4_West_shade_depth.2_shade_count4.png
0,.1,.4,.4,.2,4,41.886380166,4.57297477,Angle0_North_shade_depth.1_East_shade_depth.4_South_shade_depth.4_West_shade_depth.2_shade_count4.png
25,.1,.4,.4,.2,4,41.12308839,4.729330286,Angle25_North_shade_depth.1_East_shade_depth.4_South_shade_depth.4_West_shade_depth.2_shade_count4.png
45,.1,.4,.4,.2,4,40.840410757,4.775204954,Angle45_North_shade_depth.1_East_shade_depth.4_South_shade_depth.4_West_shade_depth.2_shade_count4.png
65,.1,.4,.4,.2,4,40.822046689,4.786526033,Angle65_North_shade_depth.1_East_shade_depth.4_South_shade_depth.4_West_shade_depth.2_shade_count4.png
0,.2,.4,.4,.2,4,41.828904511,4.575428772,Angle0_North_shade_depth.2_East_shade_depth.4_South_shade_depth.4_West_shade_depth.2_shade_count4.png
25,.2,.4,.4,.2,4,41.027524558,4.735656841,Angle25_North_shade_depth.2_East_shade_depth.4_South_shade_depth.4_West_shade_depth.2_shade_count4.png
45,.2,.4,.4,.2,4,40.718998341,4.784107289,Angle45_North_shade_depth.2_East_shade_depth.4_South_shade_depth.4_West_shade_depth.2_shade_count4.png
65,.2,.4,.4,.2,4,40.681017296,4.797172341,Angle65_North_shade_depth.2_East_shade_depth.4_South_shade_depth.4_West_shade_depth.2_shade_count4.png
0,.3,.4,.4,.2,4,41.793547463,4.577322651,Angle0_North_shade_depth.3_East_shade_depth.4_South_shade_depth.4_West_shade_depth.2_shade_count4.png
25,.3,.4,.4,.2,4,40.960048086,4.741084618,Angle25_North_shade_depth.3_East_shade_depth.4_South_shade_depth.4_West_shade_depth.2_shade_count4.png
45,.3,.4,.4,.2,4,40.63481551,4.791790329,Angle45_North_shade_depth.3_East_shade_depth.4_South_shade_depth.4_West_shade_depth.2_shade_count4.png
65,.3,.4,.4,.2,4,40.586267825,4.80624208,Angle65_North_shade_depth.3_East_shade_depth.4_South_shade_depth.4_West_shade_depth.2_shade_count4.png
0,.4,.4,.4,.2,4,41.765186319,4.578932935,Angle0_North_shade_depth.4_East_shade_depth.4_South_shade_depth.4_West_shade_depth.2_shade_count4.png
25,.4,.4,.4,.2,4,40.910247414,4.745646292,Angle25_North_shade_depth.4_East_shade_depth.4_South_shade_depth.4_West_shade_depth.2_shade_count4.png
45,.4,.4,.4,.2,4,40.592906514,4.796005817,Angle45_North_shade_depth.4_East_shade_depth.4_South_shade_depth.4_West_shade_depth.2_shade_count4.png
65,.4,.4,.4,.2,4,40.575206913,4.806807719,Angle65_North_shade_depth.4_East_shade_depth.4_South_shade_depth.4_West_shade_depth.2_shade_count4.png
0,.1,.1,.1,.3,4,42.781155113,4.232746495,Angle0_North_shade_depth.1_East_shade_depth.1_South_shade_depth.1_West_shade_depth.3_shade_count4.png
25,.1,.1,.1,.3,4,42.087673338,4.344967884,Angle25_North_shade_depth.1_East_shade_depth.1_South_shade_depth.1_West_shade_depth.3_shade_count4.png
45,.1,.1,.1,.3,4,41.87758371,4.393176503,Angle45_North_shade_depth.1_East_shade_depth.1_South_shade_depth.1_West_shade_depth.3_shade_count4.png
65,.1,.1,.1,.3,4,41.959215857,4.398487031,Angle65_North_shade_depth.1_East_shade_depth.1_South_shade_depth.1_West_shade_depth.3_shade_count4.png
0,.2,.1,.1,.3,4,42.724365685,4.234964404,Angle0_North_shade_depth.2_East_shade_depth.1_South_shade_depth.1_West_shade_depth.3_shade_count4.png
25,.2,.1,.1,.3,4,41.993032935,4.350894088,Angle25_North_shade_depth.2_East_shade_depth.1_South_shade_depth.1_West_shade_depth.3_shade_count4.png
45,.2,.1,.1,.3,4,41.757303306,4.401630992,Angle45_North_shade_depth.2_East_shade_depth.1_South_shade_depth.1_West_shade_depth.3_shade_count4.png
65,.2,.1,.1,.3,4,41.819561472,4.408542047,Angle65_North_shade_depth.2_East_shade_depth.1_South_shade_depth.1_West_shade_depth.3_shade_count4.png
0,.3,.1,.1,.3,4,42.689368865,4.236695011,Angle0_North_shade_depth.3_East_shade_depth.1_South_shade_depth.1_West_shade_depth.3_shade_count4.png
25,.3,.1,.1,.3,4,41.926161643,4.356058262,Angle25_North_shade_depth.3_East_shade_depth.1_South_shade_depth.1_West_shade_depth.3_shade_count4.png
45,.3,.1,.1,.3,4,41.673721177,4.408987559,Angle45_North_shade_depth.3_East_shade_depth.1_South_shade_depth.1_West_shade_depth.3_shade_count4.png
65,.3,.1,.1,.3,4,41.725466085,4.417243221,Angle65_North_shade_depth.3_East_shade_depth.1_South_shade_depth.1_West_shade_depth.3_shade_count4.png
0,.4,.1,.1,.3,4,42.661373073,4.238175795,Angle0_North_shade_depth.4_East_shade_depth.1_South_shade_depth.1_West_shade_depth.3_shade_count4.png
25,.4,.1,.1,.3,4,41.876630126,4.360442387,Angle25_North_shade_depth.4_East_shade_depth.1_South_shade_depth.1_West_shade_depth.3_shade_count4.png
45,.4,.1,.1,.3,4,41.632086827,4.413068462,Angle45_North_shade_depth.4_East_shade_depth.1_South_shade_depth.1_West_shade_depth.3_shade_count4.png
65,.4,.1,.1,.3,4,41.714467534,4.417781516,Angle65_North_shade_depth.4_East_shade_depth.1_South_shade_depth.1_West_shade_depth.3_shade_count4.png
0,.1,.2,.1,.3,4,42.443307549,4.267134496,Angle0_North_shade_depth.1_East_shade_depth.2_South_shade_depth.1_West_shade_depth.3_shade_count4.png
25,.1,.2,.1,.3,4,41.653405258,4.399741275,Angle25_North_shade_depth.1_East_shade_depth.2_South_shade_depth.1_West_shade_depth.3_shade_count4.png
45,.1,.2,.1,.3,4,41.384427868,4.45907032,Angle45_North_shade_depth.1_East_shade_depth.2_South_shade_depth.1_West_shade_depth.3_shade_count4.png
65,.1,.2,.1,.3,4,41.4115479,4.469456008,Angle65_North_shade_depth.1_East_shade_depth.2_South_shade_depth.1_West_shade_depth.3_shade_count4.png
0,.2,.2,.1,.3,4,42.386187674,4.269510732,Angle0_North_shade_depth.2_East_shade_depth.2_South_shade_depth.1_West_shade_depth.3_shade_count4.png
25,.2,.2,.1,.3,4,41.55813303,4.405989086,Angle25_North_shade_depth.2_East_shade_depth.2_South_shade_depth.1_West_shade_depth.3_shade_count4.png
45,.2,.2,.1,.3,4,41.26332464,4.467979547,Angle45_North_shade_depth.2_East_shade_depth.2_South_shade_depth.1_West_shade_depth.3_shade_count4.png
65,.2,.2,.1,.3,4,41.27086418,4.48007935,Angle65_North_shade_depth.2_East_shade_depth.2_South_shade_depth.1_West_shade_depth.3_shade_count4.png
0,.3,.2,.1,.3,4,42.350981139,4.27134236,Angle0_North_shade_depth.3_East_shade_depth.2_South_shade_depth.1_West_shade_depth.3_shade_count4.png
25,.3,.2,.1,.3,4,41.490877359,4.411383531,Angle25_North_shade_depth.3_East_shade_depth.2_South_shade_depth.1_West_shade_depth.3_shade_count4.png
45,.3,.2,.1,.3,4,41.179281787,4.475623056,Angle45_North_shade_depth.3_East_shade_depth.2_South_shade_depth.1_West_shade_depth.3_shade_count4.png
65,.3,.2,.1,.3,4,41.176219807,4.4891482,Angle65_North_shade_depth.3_East_shade_depth.2_South_shade_depth.1_West_shade_depth.3_shade_count4.png
0,.4,.2,.1,.3,4,42.322811535,4.272921098,Angle0_North_shade_depth.4_East_shade_depth.2_South_shade_depth.1_West_shade_depth.3_shade_count4.png
25,.4,.2,.1,.3,4,41.441158935,4.415925194,Angle25_North_shade_depth.4_East_shade_depth.2_South_shade_depth.1_West_shade_depth.3_shade_count4.png
45,.4,.2,.1,.3,4,41.137400085,4.479846437,Angle45_North_shade_depth.4_East_shade_depth.2_South_shade_depth.1_West_shade_depth.3_shade_count4.png
65,.4,.2,.1,.3,4,41.16516323,4.4897196,Angle65_North_shade_depth.4_East_shade_depth.2_South_shade_depth.1_West_shade_depth.3_shade_count4.png
0,.1,.3,.1,.3,4,42.244446918,4.294730246,Angle0_North_shade_depth.1_East_shade_depth.3_South_shade_depth.1_West_shade_depth.3_shade_count4.png
25,.1,.3,.1,.3,4,41.44439263,4.434979773,Angle25_North_shade_depth.1_East_shade_depth.3_South_shade_depth.1_West_shade_depth.3_shade_count4.png
45,.1,.3,.1,.3,4,41.182183687,4.495337539,Angle45_North_shade_depth.1_East_shade_depth.3_South_shade_depth.1_West_shade_depth.3_shade_count4.png
65,.1,.3,.1,.3,4,41.183205571,4.510021581,Angle65_North_shade_depth.1_East_shade_depth.3_South_shade_depth.1_West_shade_depth.3_shade_count4.png
0,.2,.3,.1,.3,4,42.187105953,4.297187144,Angle0_North_shade_depth.2_East_shade_depth.3_South_shade_depth.1_West_shade_depth.3_shade_count4.png
25,.2,.3,.1,.3,4,41.348766309,4.44138241,Angle25_North_shade_depth.2_East_shade_depth.3_South_shade_depth.1_West_shade_depth.3_shade_count4.png
45,.2,.3,.1,.3,4,41.060660096,4.504443133,Angle45_North_shade_depth.2_East_shade_depth.3_South_shade_depth.1_West_shade_depth.3_shade_count4.png
65,.2,.3,.1,.3,4,41.041945025,4.520894169,Angle65_North_shade_depth.2_East_shade_depth.3_South_shade_depth.1_West_shade_depth.3_shade_count4.png
0,.3,.3,.1,.3,4,42.151767697,4.299079365,Angle0_North_shade_depth.3_East_shade_depth.3_South_shade_depth.1_West_shade_depth.3_shade_count4.png
